"Device ID","UTC Timestamp","Ev_sc_D65 in lx","Ev_mc_D65 in lx","Ev_lc_D65 in lx","Ev_rh_D65 in lx","Ev_mel_D65 in lx","Ev in lx","CCT in K","Duv","Tilt in °","TriggeredByUser","Ee_sc in W/m^2","Ee_mc in W/m^2","Ee_lc in W/m^2","Ee_rh in W/m^2","Ee_mel in W/m^2"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:01:43","196.75407472054909","348.05761023179048","398.46425095092337","184.61221640464689","138.03376283713132","418.08599720611033","3859.656931028182","0.0089005670374180529","-43.326993392488745","False","0.16080710526910477","0.50670226897544057","0.64905841837395906","0.26763233012181659","0.18306037627460356"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:01:53","261.13821098872359","481.28225487684108","533.58793391709878","349.35609442253696","304.27166834460667","543.56163119576217","4051.4449968746144","0.010420840583168806","12.418762549251454","True","0.2134282598410838","0.70065070664970519","0.86916138555756217","0.5064615300843518","0.40352508655861741"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:03","280.50824930886597","516.93555749432983","574.62026241213289","378.55875923825261","331.897202750436","583.93435226114389","4017.9150008396646","0.0097458707490671315","5.61683072027897","False","0.22925939216013619","0.75255478460024539","0.93599894544312334","0.54879663326769479","0.44016207028762822"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:13","342.840481717282","649.63421030372615","722.38231275995838","455.879073287404","388.75866350867869","738.8689580306276","4021.9890314011905","0.011196896318735411","-6.0069415647419948","True","0.2802035257075346","0.9457374833601645","1.1766885492546961","0.66088789254474956","0.51557173954520974"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:23","232.30750837779598","523.69515538836527","598.98325405335845","346.38654710573462","284.80821302444531","610.78280820144278","3686.0786097146779","0.011084878989460617","-1.7355055135792943","False","0.18986492659717266","0.76239540721438215","0.97568382252751551","0.50215657733918351","0.37771265211301941"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:33","210.31189070035859","497.53308209387774","571.3199466405232","332.38699929724339","273.89613464468289","580.730994435368","3628.2151755668328","0.011206245951916466","-0.89473700457455652","False","0.17188790826940306","0.7243086609122672","0.93062306108274828","0.4818614328812138","0.36324105376577842"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:43","291.80460774593467","508.0243178797561","564.53350547626246","369.52585633396825","323.80300858215327","574.6502145238253","4064.7042244119702","0.0084540803204284226","0.90472032911138311","False","0.23849190591075245","0.739581801969349","0.91956862707028386","0.5357016339273537","0.42942754998165167"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:02:53","302.79806853005596","493.99156887602294","541.04181072722372","371.05240884041433","330.29174737201191","551.13609216665282","4258.8961562570521","0.00884760812154256","-6.4708777148471119","False","0.24747686140961475","0.71915292596971414","0.88130300549357465","0.53791467709594865","0.43803291536476219"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:03:03","380.05215566381133","579.62910778524315","644.1284003417652","359.49179484020618","297.40157675444459","671.76869518163869","4222.16293043196","0.0079257693866113255","-13.516371569336057","False","0.310616626824033","0.84382405511375691","1.0492207513167013","0.52115525497984683","0.39441397109174448"
"0xF26C0000CDF100060028700652594E45","01/02/2022 14:03:13","408.75714554211987","647.03800399391446","707.33528379235759","495.85998292456543","445.50021391913492","718.797483424374","4299.3591221735451","0.00791540117905637","-0.90983896038301615","False","0.33407721505157462","0.9419579262143406","1.1521784437693712","0.71884821724574244","0.59082238369955675"
