"Device ID","UTC Timestamp","Ev_sc_D65 in lx","Ev_mc_D65 in lx","Ev_lc_D65 in lx","Ev_rh_D65 in lx","Ev_mel_D65 in lx","Ev in lx","CCT in K","Duv","Tilt in °","TriggeredByUser","Ee_sc in W/m^2","Ee_mc in W/m^2","Ee_lc in W/m^2","Ee_rh in W/m^2","Ee_mel in W/m^2"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:00","167.19549770491869","349.30307404803807","399.48844005388804","232.46603276582582","192.41551527316977","407.22183916772565","3718.9917573154121","0.0092737469975811421","-2.7443203703939467","True","0.13664888027423006","0.50851541519913379","0.65072672000377829","0.33700600770061767","0.25518145635527778"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:10","177.55249932240375","424.38259758874523","496.60696007304182","274.86329849855412","224.77635006307605","503.33936041899233","3467.1108162153391","0.0087759977368071229","0.92296569666048844","False","0.14511365769620058","0.61781618556969531","0.80892307726297785","0.39846932383335393","0.29809839545365147"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:20","172.86783923683123","414.29513128285146","485.12057002564313","268.23552729396386","219.27186216551579","491.59492583567453","3460.9072434298109","0.00872576811191035","0.90892263051420108","False","0.14128488500826217","0.60313085212157513","0.79021289651477011","0.38886104391805942","0.29079834360390705"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:30","142.64029734811075","343.445955389851","396.56443209929591","314.13442967304604","295.38946730542114","381.1859142565379","3423.7289720174517","0.0038413531872233397","37.311659519829178","False","0.11657991502261093","0.49998862185654508","0.64596380344654314","0.45540068269701484","0.39174551154044956"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:40","372.95598701293363","668.24231505290163","746.18427692995078","483.70634065689438","421.32201958502588","758.6333534001451","3999.7783171264764","0.0083512209094803447","16.264909978078627","False","0.30481692818567069","0.97282716225401422","1.2154595686911969","0.70122908205029977","0.55875726237366141"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:41:50","320.35334515634162","560.63948187371625","628.18767249276357","417.94719841983573","370.46267690778933","634.92031947517262","3963.9884240385632","0.0064816889525298044","0","False","0.26182478899627804","0.81617895771175619","1.0232548997234625","0.60589805354923587","0.49130760211511026"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:00","132.42639145775183","274.68674152164516","312.10864722233413","205.48856026464958","180.5236189502935","313.28085418457442","3729.7400683469759","0.0080375337110889788","-28.17859010995917","False","0.10823208973842059","0.39988895830721105","0.50839377546046","0.29789676581566249","0.23941042345187924"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:10","152.09179949474608","322.29952466879223","367.79272660935021","249.79558850493044","222.73354038239046","366.37733566787529","3662.2521719149504","0.0070096718003106046","-6.4118967771958788","False","0.12430462772705597","0.46920364801282777","0.59909757237397054","0.36212866465559768","0.29538922125512623"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:20","124.69051196921159","262.81366138841776","299.31289600059449","197.13599402642717","173.23850453063281","300.02050343471706","3699.3989545346526","0.0079292357468504632","-8.0037645571924969","False","0.10190955543243664","0.3826041282492586","0.48755077629536842","0.28578805054011147","0.22974890470852524"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:30","151.71596823566455","293.32914723600106","333.72545827131535","202.69877787693883","172.98521345217438","339.12908972855149","3784.2937518083322","0.0077478077135723078","-46.685220130620259","False","0.12399746083900863","0.42702857254617033","0.54360539897814553","0.29385241828819819","0.22941299008027369"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:40","176.22212232218291","343.80802824273519","386.19321974246014","270.63003761390326","243.06991359932169","386.11148128594124","3850.3713288836384","0.0075554628328388246","-7.2144765051940931","False","0.14402634057392008","0.50051572751577389","0.62907013563849334","0.39233236552887552","0.32235931941542045"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:42:50","130.32052579839009","253.77039818157621","285.57530739783715","193.71951928449354","172.18810288551379","286.82017731863488","3845.5021900616466","0.0078730808973116739","-12.625146521593473","False","0.10651096573502422","0.36943894567273861","0.465173618220337","0.28083518710673028","0.22835586204676839"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:43:00","110.31240695063406","226.57647424305722","255.35643665043767","165.18921375452749","141.33104568941761","258.24193653086672","3840.0275022634428","0.0096753461766236337","-6.7053809550249692","False","0.090158330200753214","0.32985003120304268","0.41595009965989793","0.23947480317993852","0.18743323279330562"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:43:10","77.458298355663644","161.61945566295628","183.29815232910613","116.70593914401154","99.790760234469673","185.18567976080857","3771.4806895150923","0.0091172339147466835","-6.1612498941468337","False","0.0633066672460839","0.23528560355413178","0.29857436032888096","0.16918859997707353","0.13234250622295368"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:43:20","44.040852102568991","92.7461334012441","105.66749048809442","60.084095525011826","48.899448697165305","108.27151163742428","3762.3758663269841","0.010624851862429868","-19.344652084165549","False","0.03599458842342964","0.13501982100553114","0.17212177525605699","0.087103913282609635","0.064850448862180624"
"0xF26C0000CDF100320004700652594E45","15/02/2022 10:43:30","26.584019982815633","60.893212718159155","70.448506193092044","43.063930081553394","36.466920057795264","70.83714823209921","3554.8632085092031","0.0080983582640367646","-2.90418256647775","False","0.021727119531955216","0.088648339075096089","0.11475357173792765","0.062429779439227957","0.048362429380648074"
