"Device ID","UTC Timestamp","Ev_sc_D65 in lx","Ev_mc_D65 in lx","Ev_lc_D65 in lx","Ev_rh_D65 in lx","Ev_mel_D65 in lx","Ev in lx","CCT in K","Duv","Tilt in °","TriggeredByUser","Ee_sc in W/m^2","Ee_mc in W/m^2","Ee_lc in W/m^2","Ee_rh in W/m^2","Ee_mel in W/m^2"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:54:36","100.77784967897013","218.64144709495304","254.50300292383716","146.03946143687745","121.964588064034","257.508873798274","3535.8417219719677","0.0070498720617970939","-17.265657522683512","False","0.082365736542622289","0.31829821868083263","0.4145599414626383","0.2117134072450412","0.16174943669052189"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:54:46","86.672562359974066","186.52908362667503","219.63860060856783","120.28078278770988","99.355004008431223","222.35708624342823","3448.5123489940138","0.0056210573714821216","-21.132199141761223","True","0.0708374852168068","0.27154903994371349","0.35776931653129612","0.17437105080734303","0.1317646063159815"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:54:56","115.92826468062404","265.9827723324907","320.01128061581295","159.64219528560264","127.39402590785437","324.22109860991759","3271.6234447320417","0.0048262756791032368","-76.923100074679169","False","0.094748170723474037","0.38721771996163989","0.52126637499509776","0.23143329050553815","0.16894995715899647"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:06","50.209683942017918","102.47269841599034","119.0495165455158","69.981574535333763","59.701169899286825","120.19377958091363","3563.1501021791778","0.0056528333900792288","-35.62050701987004","False","0.041036374685811249","0.14917975435399875","0.19391975750099069","0.10145228860387337","0.079175691520434188"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:16","350.93064812043264","687.4601507226115","771.408118198734","502.82329170990693","434.90789161254662","781.13387302276078","3898.9694431592384","0.00937843342429956","45.952703922110565","False","0.2868156187088296","1.0008044874219777","1.2565466837339179","0.72894292599185206","0.57677484585655936"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:26","24.976448604706253","68.1170521907582","87.621409893752457","40.386608069734507","32.847722979894741","86.66646800972994","2750.8669461113782","-0.00024680782254295208","-82.459193755608652","False","0.020413251444626419","0.099164804579305779","0.14272651457593338","0.058548465718694112","0.0435626502159364"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:36","287.99337789058012","492.3965929778787","553.84234819207381","305.10230344571949","249.51751136283031","574.44608083692606","4008.5488621531917","0.008778323088145093","5.0615442531937651","False","0.23537698774997112","0.71683096005719582","0.90215380097006892","0.44230680930525956","0.33091012356938559"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:46","150.41941455004923","339.58242162604131","392.88416506264741","295.51619560821604","275.3586115112866","381.24257524836275","3450.1877770836286","0.0034545633076291105","3.6813716349916459","False","0.12293778751175523","0.49436408940319093","0.63996901647054638","0.42840982877323075","0.36518059058626828"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:55:56","311.96210240344038","483.27029573744","541.288600470587","278.48695929081555","221.6145209229953","567.983170968532","4147.1697793030617","0.0081128232642957154","-17.282782646807455","False","0.25496662629433187","0.7035448965345652","0.88170500130653917","0.40372254488389536","0.29390517764807639"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:06","324.95961908785239","547.5732776546372","605.47531578896064","404.22891736124245","356.9975494204499","616.16251568552832","4135.40063723846","0.0082248103010598012","6.4341355828445019","False","0.26558949668050175","0.79715717760962079","0.98625874188863794","0.58601066149859316","0.47345015004140067"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:16","189.75985262947026","284.29414157906876","310.38152476335074","237.65156036532048","221.79900224070281","310.79581490977881","4324.5483936602586","0.0045069955820030982","6.7373241067149214","False","0.15509072755406606","0.41387541131080824","0.505580465687022","0.34452346706160508","0.2941498367716201"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:26","220.85728347111996","421.87335930984113","474.84153086827922","295.46026543303486","252.59255915941859","483.57097504552161","3894.1903058683356","0.0091354617257150134","3.6909072581053195","False","0.18050665778094635","0.61416323648326676","0.77346936963134","0.42832874679827071","0.33498825195722093"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:36","241.65008500403221","409.373067552092","453.74260268042661","315.85573593554767","284.27849903023747","457.91937517209277","4085.1983265656468","0.0069346009196618319","0.89245473951641774","False","0.19750061447379552","0.59596531174233547","0.73910132550614693","0.45789606038576341","0.37701014541390093"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:46","252.59960313191354","457.87519655490189","510.71855458817839","346.33732518188236","307.86173024078636","515.67549280345065","3981.3032868570017","0.007946109706662513","1.8671278203572852","False","0.20644965563971293","0.66657471114462619","0.83190945356868373","0.50208522031617486","0.40828622664533087"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:56:56","235.59384047992768","377.43655403816149","411.74353876646182","303.04104118649013","277.12726229258152","415.26334419725993","4290.215426495055","0.007596311706772399","0","False","0.19255084582424489","0.5494721353687555","0.67068905029668968","0.43931859740805468","0.36752617525242159"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:06","326.21280843676703","539.13521241845717","593.983582757676","403.05862684215856","358.06924538566386","604.13589514774139","4185.067895147834","0.0081316281431258186","8.4298540786369287","False","0.26661372833536973","0.78487304223879","0.96753985795397857","0.58431409133307721","0.47487143323046743"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:16","350.50508416607289","574.22889002867316","631.45990472017183","431.49039141803365","384.23735427974037","642.20821194313794","4210.825585794194","0.00814826391972781","6.4012711267924187","False","0.2864678052889314","0.83596241810374239","1.0285850387986879","0.62553162043872335","0.50957557924579167"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:26","254.41126213936215","454.28861398360277","506.22020511655774","327.12142689365334","284.6082247286983","515.49328537603208","4024.1837037797336","0.0087845884854997475","6.4118967771958788","False","0.20793032454650068","0.66135336423732893","0.82458209211436084","0.47422793256772922","0.37744742763519967"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:36","336.05420061724885","534.32555152616555","588.92428959415145","388.17941020758116","342.59294196265159","601.87564442096721","4221.6612215215555","0.0076123049234174123","3.7199649521968174","False","0.27465709816447748","0.77787113791179174","0.95929877531991326","0.56274369097793042","0.45434675963086857"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:46","338.355769831806","543.5749488353465","596.49209471878748","407.25893063970955","362.87652774708454","607.51655898153456","4251.1213966175956","0.0080924823493609","13.15343555451374","False","0.27653817068353509","0.79133641051449743","0.971625973087433","0.59040327174838692","0.48124685109818355"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:57:56","326.14327994444778","536.20560067934389","589.58723029011821","401.95493172626112","357.57587066067128","599.8634623691637","4209.65825046441","0.0083220040065383055","11.058422036968487","False","0.26655690269859722","0.78060811346898884","0.96037863941957347","0.58271406452356078","0.47421711967018232"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:06","269.40533954875229","464.62266361428772","514.25723585322794","351.21439640001182","312.77071536806272","520.9994640202018","4097.2324552111822","0.0081408864297802253","8.23727784198089","False","0.22018498401319525","0.67639767368968007","0.83767361148132291","0.50915551046109719","0.41479652272112483"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:16","166.52833723445596","282.29112332520151","319.0795622233685","182.53223258783081","153.26647276233143","328.44097877757667","3946.2788763416393","0.00688062149433942","-29.262439072750588","False","0.13610361002172086","0.41095941733682834","0.5197486989056449","0.26461697758257829","0.20326199617740395"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:26","105.55264166736289","177.21039995991279","197.53153701001173","131.26901052114278","116.70019841910818","200.295519379786","4045.9910048825341","0.0065258545981835142","-39.647550371268935","False","0.08626817403473569","0.257982900261641","0.32175912063560808","0.19030068455250071","0.15476780314342126"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:36","185.60292092782953","331.1536447592614","373.70305475882554","230.46719584378107","198.87744384449647","380.7111509040368","3904.0593680794786","0.0071110891487173311","-8.97054904032704","False","0.15169326727431509","0.48209347604053276","0.608724905896651","0.3341082938147294","0.26375126602657123"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:46","48.564449835897122","110.15572906556757","136.17787010001973","65.428913949383912","53.025255994225034","136.75097511108072","3060.5057200559509","0.00099699842502951053","-85.6676860168115","False","0.039691724850878719","0.16036471037365327","0.22182013260592212","0.094852296552421861","0.070322094499541243"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:58:56","267.789064881095","455.75642389005327","504.2386691867481","339.90413783795481","301.22839491948616","512.12959372187311","4117.5485794307124","0.0081584062143022357","5.3734613810353444","False","0.21886400272731896","0.66349020189913954","0.82135436823829389","0.49275902862368309","0.3994890973422226"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:59:06","273.74269046961837","474.57219573025878","526.63261886193789","349.568845054167","307.68173684068734","535.28977684526137","4078.3098076475171","0.0083309438979920075","7.32884581793378","False","0.22372990092081907","0.6908822025441107","0.85783187286421059","0.506769954675026","0.40804751939811956"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:59:16","289.22157699873929","480.1292655988679","530.80224731846158","354.30490611412961","313.3814574319573","540.30354484972349","4148.3960216763244","0.0078659102393081326","3.6923440022501857","False","0.23638079488106961","0.698972184858832","0.86462378065704215","0.51363582239365368","0.41560648884626172"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:59:26","253.3275007564726","424.92225918679844","470.00344736409369","312.83625593538414","276.23975595850413","478.46639979503811","4135.8751858857313","0.0081023446830508911","0","False","0.20704456636826504","0.61860182492414117","0.76558861541137213","0.45351872022952638","0.36634916435216819"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:59:36","168.5374258521077","279.301001933627","310.258851405894","200.092653540995","175.394870693889","316.7304078771906","4107.0940024757319","0.0075389380393494215","-6.8525322823467363","False","0.13774563814892762","0.40660639861497416","0.5053806430550607","0.29007431983838045","0.23260867751423561"
"0xF26C0000CDF100310016700652594E45","02/02/2022 14:59:46","313.54797977680727","511.30103265224136","564.18393562499637","381.76173548590793","339.85988037387347","573.66860746144209","4177.843658828825","0.0074967764743305715","0.90381936257759565","False","0.25626276387158459","0.74435204333513294","0.91899921273955665","0.55343998793392069","0.45072217335183107"
