"Device ID","UTC Timestamp","Ev_sc_D65 in lx","Ev_mc_D65 in lx","Ev_lc_D65 in lx","Ev_rh_D65 in lx","Ev_mel_D65 in lx","Ev in lx","CCT in K","Duv","Tilt in °","TriggeredByUser","Ee_sc in W/m^2","Ee_mc in W/m^2","Ee_lc in W/m^2","Ee_rh in W/m^2","Ee_mel in W/m^2"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:30:18","500.00763360591236","700.97331501354347","730.33040754252636","575.588865949875","530.66256553385711","747.21972460252391","5001.8300329380472","0.012896674060833002","-1.8423493598926102","False","0.40865623894611219","1.0204769519967165","1.1896352008460212","0.8344311789675336","0.70376469441100142"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:30:28","318.29089778323964","484.95174727687589","505.42516012759239","439.03192582551549","415.34750695640776","506.49686480767946","4735.42080140335","0.012629699586127141","-32.149986579313541","True","0.26013915075824179","0.70599275368567582","0.82328704333183522","0.63646458286924978","0.55083386372558807"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:30:38","136.5741619605669","268.93017954020831","280.51991271265842","302.47498570115607","300.03244837895846","265.77400501283495","4469.0115698686532","0.012545001635333619","-62.457623798734467","False","0.11162206257037133","0.39150855537463525","0.4569388858176493","0.43849798677096596","0.39790303304017477"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:30:48","200.30078262692217","260.74546293366637","261.97163336460534","280.13938067475857","279.78048981254994","255.61934310330889","4735.42080140335","0.01245386337337745","-45.63443027863719","False","0.16370582964098346","0.37959324493883151","0.42672559358760559","0.40611806016419749","0.37104488558940374"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:30:58","136.5741619605669","252.56074632712443","243.42335401655222","257.80377564836107","259.52853124614143","245.46468119378284","4469.0115698686532","0.012545001635333619","-49.17510529821709","False","0.11162206257037133","0.36767793450302777","0.39651230135756188","0.373738133557429","0.34418673813863276"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:31:08","200.30078262692217","260.74546293366637","261.97163336460534","280.13938067475857","279.78048981254994","255.61934310330889","4401.9605130329619","0.012560858230572847","-38.9931710283785","False","0.16370582964098346","0.37959324493883151","0.42672559358760559","0.40611806016419749","0.37104488558940374"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:31:18","208.57514290447114","268.93017954020831","280.51991271265842","257.80377564836107","259.52853124614143","265.77400501283495","4371.79830876799","0.012545001635333619","-28.811236758539913","False","0.17046846429582427","0.39150855537463525","0.4569388858176493","0.373738133557429","0.34418673813863276"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:31:28","236.30127309887428","294.37183709154675","314.55214513764531","280.13938067475857","279.78048981254994","310.87437061505415","4420.4049393183213","0.012560858230572847","-15.746852176534253","False","0.19312903050370994","0.42854652043787372","0.51237398921471056","0.40611806016419749","0.37104488558940374"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:31:38","264.02740329327742","319.81349464288519","348.58437756263226","302.47498570115607","300.03244837895846","355.97473621727335","4371.79830876799","0.012576714825812074","-2.6824675945285938","False","0.21578959671159562","0.4655844855011122","0.5678090926117717","0.43849798677096596","0.39790303304017477"
"0xF26C0000CDF10006002A700652594E45","24/02/2022 12:31:48","298.964461332807","474.78545658830285","514.78961051862382","377.41087406259953","342.68237692633033","528.74554885117209","4420.4049393183213","0.012736694443322538","-4.6235738516676959","False","0.2443436542473032","0.69119266770125121","0.83854079657378633","0.54713254412855061","0.4544653682796993"
